inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.764135599136352539e-01,7.618931531906127930e-01,7.480488419532775879e-01,7.351413965225219727e-01,7.229882478713989258e-01,7.115434408187866211e-01,7.007647752761840820e-01,6.907321214675903320e-01,6.812885403633117676e-01,6.722882390022277832e-01,6.639332175254821777e-01,6.560809612274169922e-01,6.487072706222534180e-01,6.417901515960693359e-01,6.354174017906188965e-01,6.293538212776184082e-01,6.237974762916564941e-01,6.185203194618225098e-01,6.137190461158752441e-01,6.091723442077636719e-01,6.050740480422973633e-01,6.013116240501403809e-01,5.978755950927734375e-01,5.946571230888366699e-01,5.918505191802978516e-01,5.893481373786926270e-01,5.871438384056091309e-01,5.852327346801757812e-01,5.836104750633239746e-01,5.822736620903015137e-01,5.812193751335144043e-01,5.804453492164611816e-01,5.799502730369567871e-01,5.797331929206848145e-01,5.797939896583557129e-01,5.801333189010620117e-01,5.807523131370544434e-01,5.816525816917419434e-01,5.828697085380554199e-01,5.843662023544311523e-01,5.861542224884033203e-01,5.882383584976196289e-01,5.905316472053527832e-01,5.932255387306213379e-01,5.962347388267517090e-01,5.995672345161437988e-01,6.031432747840881348e-01,6.071617603302001953e-01,6.114417314529418945e-01,6.161802411079406738e-01,6.212047934532165527e-01,6.266230344772338867e-01,6.325469017028808594e-01,6.388040184974670410e-01,6.455088853836059570e-01,6.525845527648925781e-01,6.602506041526794434e-01,6.684356927871704102e-01,6.770661473274230957e-01,6.862727403640747070e-01,6.961941123008728027e-01,7.065547108650207520e-01,7.177113294601440430e-01,7.296032905578613281e-01,1.546043960476723953e+02,5.353182318377851345e+01,4.415513972480632487e-01,0.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.761793732643127441e-01,7.616338729858398438e-01,7.477932572364807129e-01,7.348892688751220703e-01,7.227392792701721191e-01,7.112976312637329102e-01,7.005217671394348145e-01,6.904917359352111816e-01,6.810508966445922852e-01,6.720528602600097656e-01,6.637000441551208496e-01,6.558499336242675781e-01,6.484782099723815918e-01,6.415628790855407715e-01,6.351918578147888184e-01,6.291298270225524902e-01,6.235749125480651855e-01,6.182989478111267090e-01,6.134989261627197266e-01,6.089524030685424805e-01,6.048551201820373535e-01,6.010936498641967773e-01,5.976585149765014648e-01,5.944406986236572266e-01,5.916346907615661621e-01,5.891327857971191406e-01,5.869289040565490723e-01,5.850181579589843750e-01,5.833961367607116699e-01,5.820593237876892090e-01,5.810050368309020996e-01,5.802309513092041016e-01,5.797356367111206055e-01,5.795182585716247559e-01,5.795786380767822266e-01,5.799174904823303223e-01,5.805358290672302246e-01,5.814590454101562500e-01,5.826672315597534180e-01,5.841628313064575195e-01,5.859497785568237305e-01,5.880327820777893066e-01,5.903247594833374023e-01,5.930172204971313477e-01,5.960248112678527832e-01,5.993558168411254883e-01,6.029362678527832031e-01,6.069529652595520020e-01,6.112309694290161133e-01,6.159673929214477539e-01,6.209896802902221680e-01,6.264055371284484863e-01,6.323270201683044434e-01,6.385813951492309570e-01,6.452834010124206543e-01,6.523559093475341797e-01,6.600188016891479492e-01,6.682004332542419434e-01,6.768272519111633301e-01,6.860298514366149902e-01,6.959472298622131348e-01,7.063041925430297852e-01,7.174561619758605957e-01,7.293429970741271973e-01,1.546045701677780642e+02,5.352462312987955073e+01,4.410946321585663132e-01,0.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.752239108085632324e-01,7.606662511825561523e-01,7.468404769897460938e-01,7.339506745338439941e-01,7.218140363693237305e-01,7.103848457336425781e-01,6.996207237243652344e-01,6.896018981933593750e-01,6.801713109016418457e-01,6.711829304695129395e-01,6.628392934799194336e-01,6.549975872039794922e-01,6.476337909698486328e-01,6.407259106636047363e-01,6.343620419502258301e-01,6.283062696456909180e-01,6.227573156356811523e-01,6.174862980842590332e-01,6.126896142959594727e-01,6.081464886665344238e-01,6.040534377098083496e-01,6.002957224845886230e-01,5.968639850616455078e-01,5.936489105224609375e-01,5.908455848693847656e-01,5.883458852767944336e-01,5.861437320709228516e-01,5.842344164848327637e-01,5.826134085655212402e-01,5.812773108482360840e-01,5.802232623100280762e-01,5.794491171836853027e-01,5.789533853530883789e-01,5.787351727485656738e-01,5.787943601608276367e-01,5.791513919830322266e-01,5.797924399375915527e-01,5.807144641876220703e-01,5.819200873374938965e-01,5.834128260612487793e-01,5.851963758468627930e-01,5.872755646705627441e-01,5.895633697509765625e-01,5.922514200210571289e-01,5.952615737915039062e-01,5.985980033874511719e-01,6.021748781204223633e-01,6.061852574348449707e-01,6.104562878608703613e-01,6.151854991912841797e-01,6.201999187469482422e-01,6.256073117256164551e-01,6.315199732780456543e-01,6.377647519111633301e-01,6.444565653800964355e-01,6.515181064605712891e-01,6.591694355010986328e-01,6.673389673233032227e-01,6.759525537490844727e-01,6.851413249969482422e-01,6.950457692146301270e-01,7.053884267807006836e-01,7.165236473083496094e-01,7.283928990364074707e-01,1.546051669300586298e+02,5.349994637715323620e+01,4.398278300815556818e-01,0.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.738493084907531738e-01,7.593146562576293945e-01,7.455101609230041504e-01,7.326406240463256836e-01,7.205230593681335449e-01,7.091115713119506836e-01,6.983641982078552246e-01,6.883612871170043945e-01,6.789456009864807129e-01,6.699709296226501465e-01,6.616402864456176758e-01,6.538109779357910156e-01,6.464584469795227051e-01,6.395611166954040527e-01,6.332072019577026367e-01,6.271592378616333008e-01,6.216171383857727051e-01,6.163522005081176758e-01,6.115629076957702637e-01,6.070262193679809570e-01,6.029391884803771973e-01,5.991869568824768066e-01,5.957600474357604980e-01,5.925492048263549805e-01,5.897495746612548828e-01,5.872530341148376465e-01,5.850535631179809570e-01,5.831463336944580078e-01,5.815268754959106445e-01,5.801919102668762207e-01,5.791385173797607422e-01,5.783643722534179688e-01,5.778728127479553223e-01,5.776858329772949219e-01,5.777681469917297363e-01,5.781278610229492188e-01,5.787663459777832031e-01,5.796852707862854004e-01,5.808873176574707031e-01,5.823758840560913086e-01,5.841549038887023926e-01,5.862305760383605957e-01,5.885258913040161133e-01,5.912184119224548340e-01,5.942252278327941895e-01,5.975544452667236328e-01,6.011233925819396973e-01,6.051254868507385254e-01,6.093873381614685059e-01,6.141068935394287109e-01,6.191107630729675293e-01,6.245068907737731934e-01,6.304077506065368652e-01,6.366397142410278320e-01,6.433179378509521484e-01,6.503648161888122559e-01,6.580008864402770996e-01,6.661540269851684570e-01,6.747519373893737793e-01,6.839242577552795410e-01,6.938093900680541992e-01,7.041310667991638184e-01,7.152439951896667480e-01,7.270938158035278320e-01,1.546060059549307368e+02,5.346525182844558799e+01,4.383679867691073206e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.719023823738098145e-01,7.574009299278259277e-01,7.436274886131286621e-01,7.307870984077453613e-01,7.186970114707946777e-01,7.073113918304443359e-01,6.965881586074829102e-01,6.866081357002258301e-01,6.772139668464660645e-01,6.682592034339904785e-01,6.599474549293518066e-01,6.521357297897338867e-01,6.447975635528564453e-01,6.379132270812988281e-01,6.315720081329345703e-01,6.255363821983337402e-01,6.200067996978759766e-01,6.147531867027282715e-01,6.099743247032165527e-01,6.054471135139465332e-01,6.013690233230590820e-01,5.976247191429138184e-01,5.942049622535705566e-01,5.910001993179321289e-01,5.882061719894409180e-01,5.857143998146057129e-01,5.835189223289489746e-01,5.816149711608886719e-01,5.799982547760009766e-01,5.787003636360168457e-01,5.776726603507995605e-01,5.769233703613281250e-01,5.764513611793518066e-01,5.762555003166198730e-01,5.763359069824218750e-01,5.766929984092712402e-01,5.773282051086425781e-01,5.782431364059448242e-01,5.794503092765808105e-01,5.809441208839416504e-01,5.827276110649108887e-01,5.848056077957153320e-01,5.870931148529052734e-01,5.897774100303649902e-01,5.927751064300537109e-01,5.960944294929504395e-01,5.996525883674621582e-01,6.036431193351745605e-01,6.078922748565673828e-01,6.125984787940979004e-01,6.175878643989562988e-01,6.229684352874755859e-01,6.288529038429260254e-01,6.350672245025634766e-01,6.417266726493835449e-01,6.487550139427185059e-01,6.563715934753417969e-01,6.645041108131408691e-01,6.730783581733703613e-01,6.822251677513122559e-01,6.920834183692932129e-01,7.023872137069702148e-01,7.134816646575927734e-01,7.253071665763854980e-01,1.546071693575140387e+02,5.341714393902505265e+01,4.366629305176473741e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.697988748550415039e-01,7.553345561027526855e-01,7.415958642959594727e-01,7.287882566452026367e-01,7.167288661003112793e-01,7.053722739219665527e-01,6.946762204170227051e-01,6.847217679023742676e-01,6.753516197204589844e-01,6.664167642593383789e-01,6.581239104270935059e-01,6.503296494483947754e-01,6.430100202560424805e-01,6.361432671546936035e-01,6.298183202743530273e-01,6.237979531288146973e-01,6.182825565338134766e-01,6.130420565605163574e-01,6.082753539085388184e-01,6.037592887878417969e-01,5.996913313865661621e-01,5.959563851356506348e-01,5.925450325012207031e-01,5.893477797508239746e-01,5.865604281425476074e-01,5.841098427772521973e-01,5.819442272186279297e-01,5.800691843032836914e-01,5.784802436828613281e-01,5.771740674972534180e-01,5.761479735374450684e-01,5.753995180130004883e-01,5.749275684356689453e-01,5.747311115264892578e-01,5.748192071914672852e-01,5.751849412918090820e-01,5.758279561996459961e-01,5.767500996589660645e-01,5.779538154602050781e-01,5.794426202774047852e-01,5.812205076217651367e-01,5.832920074462890625e-01,5.855723023414611816e-01,5.882485508918762207e-01,5.912374258041381836e-01,5.945470929145812988e-01,5.980945229530334473e-01,6.020734906196594238e-01,6.063102483749389648e-01,6.110031008720397949e-01,6.159780621528625488e-01,6.213434934616088867e-01,6.272128820419311523e-01,6.334114074707031250e-01,6.400539278984069824e-01,6.470627784729003906e-01,6.546580195426940918e-01,6.627679467201232910e-01,6.713250875473022461e-01,6.804571151733398438e-01,6.902973651885986328e-01,7.005740404129028320e-01,7.116446495056152344e-01,7.234514951705932617e-01,1.546083790455086842e+02,5.336712211879394374e+01,4.355651750624368601e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.680826783180236816e-01,7.536495923995971680e-01,7.399405837059020996e-01,7.271606326103210449e-01,7.151274681091308594e-01,7.037953138351440430e-01,6.931210756301879883e-01,6.831856369972229004e-01,6.738333106040954590e-01,6.649174094200134277e-01,6.566423773765563965e-01,6.488649845123291016e-01,6.415610909461975098e-01,6.347091197967529297e-01,6.283978819847106934e-01,6.223904490470886230e-01,6.168868541717529297e-01,6.116575002670288086e-01,6.069011092185974121e-01,6.023945808410644531e-01,5.983352661132812500e-01,5.946083068847656250e-01,5.912382602691650391e-01,5.880792737007141113e-01,5.853226780891418457e-01,5.828667283058166504e-01,5.807052850723266602e-01,5.788338184356689453e-01,5.772478580474853516e-01,5.759440660476684570e-01,5.749210119247436523e-01,5.741844177246093750e-01,5.737234950065612793e-01,5.735375881195068359e-01,5.736265182495117188e-01,5.739909410476684570e-01,5.746321082115173340e-01,5.755517482757568359e-01,5.767524838447570801e-01,5.782377123832702637e-01,5.800113677978515625e-01,5.820780396461486816e-01,5.843528509140014648e-01,5.870229601860046387e-01,5.900050401687622070e-01,5.933072566986083984e-01,5.968466401100158691e-01,6.008168458938598633e-01,6.050441265106201172e-01,6.097282171249389648e-01,6.146939992904663086e-01,6.200491786003112793e-01,6.259060502052307129e-01,6.320910453796386719e-01,6.387190222740173340e-01,6.457149982452392578e-01,6.533026695251464844e-01,6.614039540290832520e-01,6.699464321136474609e-01,6.790590286254882812e-01,6.888868808746337891e-01,6.991590857505798340e-01,7.102143764495849609e-01,7.230554819107055664e-01,1.546093831808495622e+02,5.332560011140784439e+01,4.351289736139204445e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.656351923942565918e-01,7.512478828430175781e-01,7.375822067260742188e-01,7.248411178588867188e-01,7.128427624702453613e-01,7.015434503555297852e-01,6.909013986587524414e-01,6.809976100921630859e-01,6.716750860214233398e-01,6.627874970436096191e-01,6.545388698577880859e-01,6.467862725257873535e-01,6.395056247711181641e-01,6.326753497123718262e-01,6.263843178749084473e-01,6.203960180282592773e-01,6.149099469184875488e-01,6.097174882888793945e-01,6.050024628639221191e-01,6.005425453186035156e-01,5.965214967727661133e-01,5.928313732147216797e-01,5.894628763198852539e-01,5.863132476806640625e-01,5.835647583007812500e-01,5.811160802841186523e-01,5.789690613746643066e-01,5.771136283874511719e-01,5.755428671836853027e-01,5.742533802986145020e-01,5.732424259185791016e-01,5.725077986717224121e-01,5.720481276512145996e-01,5.718625783920288086e-01,5.719511508941650391e-01,5.723144412040710449e-01,5.729535818099975586e-01,5.738704204559326172e-01,5.750675201416015625e-01,5.765482783317565918e-01,5.783166289329528809e-01,5.803771018981933594e-01,5.826451778411865234e-01,5.853073596954345703e-01,5.882810354232788086e-01,5.915749669075012207e-01,5.951057076454162598e-01,5.990657210350036621e-01,6.032823324203491211e-01,6.079526543617248535e-01,6.129037737846374512e-01,6.182437539100646973e-01,6.240900158882141113e-01,6.302653551101684570e-01,6.368826031684875488e-01,6.438661217689514160e-01,6.514324545860290527e-01,6.595218777656555176e-01,6.680538654327392578e-01,6.771546602249145508e-01,6.879541873931884766e-01,7.005817890167236328e-01,7.137316465377807617e-01,7.273672819137573242e-01,1.546107928514475702e+02,5.326730878670373670e+01,4.351002369861913799e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.635374665260314941e-01,7.491870522499084473e-01,7.355558872222900391e-01,7.228491306304931641e-01,7.108845710754394531e-01,6.996171474456787109e-01,6.890049576759338379e-01,6.791291236877441406e-01,6.698327660560607910e-01,6.609703302383422852e-01,6.527449488639831543e-01,6.450141668319702148e-01,6.377540230751037598e-01,6.309431195259094238e-01,6.247012615203857422e-01,6.187632679939270020e-01,6.133188605308532715e-01,6.081532835960388184e-01,6.034505963325500488e-01,5.990025997161865234e-01,5.949922204017639160e-01,5.913118720054626465e-01,5.879572629928588867e-01,5.848297476768493652e-01,5.820995569229125977e-01,5.796681046485900879e-01,5.775295495986938477e-01,5.756792426109313965e-01,5.741128325462341309e-01,5.728269815444946289e-01,5.718188881874084473e-01,5.710865259170532227e-01,5.706284642219543457e-01,5.704438090324401855e-01,5.705326199531555176e-01,5.708953738212585449e-01,5.715333819389343262e-01,5.724484324455261230e-01,5.736429691314697266e-01,5.751205086708068848e-01,5.768849849700927734e-01,5.789422392845153809e-01,5.812070369720458984e-01,5.838645100593566895e-01,5.868322849273681641e-01,5.901185274124145508e-01,5.936409831047058105e-01,5.975916385650634766e-01,6.018025279045104980e-01,6.064683198928833008e-01,6.114161014556884766e-01,6.167514920234680176e-01,6.225840449333190918e-01,6.287461519241333008e-01,6.353591680526733398e-01,6.423401236534118652e-01,6.498998403549194336e-01,6.587059497833251953e-01,6.691621541976928711e-01,6.802471280097961426e-01,6.917665004730224609e-01,7.035602331161499023e-01,7.159076929092407227e-01,7.295745015144348145e-01,1.546120031490206372e+02,5.321726169507672211e+01,4.355153337299174643e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.610388398170471191e-01,7.467369437217712402e-01,7.331523299217224121e-01,7.204886078834533691e-01,7.085646390914916992e-01,6.973354816436767578e-01,6.867594122886657715e-01,6.769168972969055176e-01,6.676521897315979004e-01,6.588199734687805176e-01,6.506538391113281250e-01,6.429842114448547363e-01,6.357828974723815918e-01,6.290286183357238770e-01,6.228023171424865723e-01,6.168835163116455078e-01,6.114563941955566406e-01,6.063075661659240723e-01,6.016295552253723145e-01,5.972101092338562012e-01,5.932237505912780762e-01,5.895662903785705566e-01,5.862284898757934570e-01,5.831112265586853027e-01,5.803898572921752930e-01,5.779663920402526855e-01,5.758349895477294922e-01,5.739909410476684570e-01,5.724298954010009766e-01,5.711486339569091797e-01,5.701444149017333984e-01,5.694150328636169434e-01,5.689590573310852051e-01,5.687758922576904297e-01,5.688651800155639648e-01,5.692277550697326660e-01,5.698657631874084473e-01,5.707802772521972656e-01,5.719735622406005859e-01,5.734489560127258301e-01,5.752105116844177246e-01,5.772625803947448730e-01,5.795217752456665039e-01,5.821723341941833496e-01,5.851379036903381348e-01,5.884219408035278320e-01,5.919435620307922363e-01,5.958902835845947266e-01,6.000943183898925781e-01,6.047487854957580566e-01,6.096946001052856445e-01,6.150270104408264160e-01,6.208530068397521973e-01,6.271268129348754883e-01,6.352480649948120117e-01,6.440849304199218750e-01,6.532367467880249023e-01,6.627612709999084473e-01,6.724863648414611816e-01,6.828163862228393555e-01,6.941817402839660645e-01,6.989215612411499023e-01,7.092546820640563965e-01,7.193095088005065918e-01,1.546134169774671534e+02,5.315879831362842367e+01,4.363763331547709234e-01,0.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
